,abundance,relative abundance (%)
methanospirillum,0.0,0.0
methanothermobacter,0.6425503409328521,0.06297030156090928
methanothermobacter_a,0.0,0.0
methanothrix,0.0,0.0
methanothrix_b,0.0,0.0
methylobacterium,0.0,0.0
methyloceanibacter,0.0,0.0
methylocystis,0.0,0.0
methyloversatilis,0.0,0.0
microbacterium,0.0213152278159743,0.0020889045385342796
micropruina,0.0,0.0
microthrix,0.0,0.0
microvirga,0.0,0.0
miltoncostaea,0.0,0.0
miniphocaeibacter,0.0,0.0
mnb-11,0.5034712109985398,0.04934046714190031
mobilitalea,0.0902927539843618,0.008848741623739064
mogibacterium,0.8186365200569047,0.08022684800371728
monoglobus,0.2616346204420989,0.0256403427069922
moorella,0.0,0.0
mt11,0.0,0.0
muribaculum,0.0,0.0
mycobacterium,0.0,0.0
nk4a136,0.0,0.0
norp181,0.0,0.0
naasia,0.0,0.0
nakamurella,0.0,0.0
nanosyncoccus,0.0514595120783975,0.005043061667432179
natranaerobius,0.0,0.0
natronomonas,0.0,0.0
neofamilia,0.0,0.0
neorhizobium,0.0,0.0
neoroseomonas,0.0,0.0
nitrosocosmicus,0.0,0.0
nitrosomonas,0.0,0.0
nitrosopolaris,0.0,0.0
nitrososphaera,0.0,0.0
nitrosotalea,0.0,0.0
nitrosotenuis,0.0,0.0
niveibacterium,0.0,0.0
nocardia,0.0,0.0
nocardioides,0.0,0.0
nocardiopsis,0.0,0.0
nocardiopsis_a,7.35145345831883,0.7204466509336155
nodosilinea,0.0,0.0
novosphingobium,0.0301442842624232,0.002954157128897899
nucleicultrix,0.0,0.0
numidum,0.0,0.0
olb9,0.0,0.0
oceanipulchritudo,0.0,0.0
oceanobacillus,0.0,0.0
ochrobactrum,0.0,0.0
ochrobactrum_a,0.0,0.0
odoribacter,0.0514595120783975,0.005043061667432179
olegusella,0.0,0.0
oleiliquidispirillum,0.0,0.0
oligella,0.0213152278159743,0.0020889045385342796
oligosphaera,0.0,0.0
olsenella,0.0,0.0
onthenecus,0.0,0.0
onthovivens,0.0,0.0
ornithinicoccus,0.0,0.0
oscillibacter,0.0426304556319487,0.004177809077068569
otoolea,0.0,0.0
ottowia,0.0,0.0
oxobacter,0.073838115104346,0.007236177585805206
palsa-555,0.0,0.0
palsa-968,0.0,0.0
ph28-bin88,0.0426304556319487,0.004177809077068569
phaa01,0.0213152278159743,0.0020889045385342796
phbp01,0.0,0.0
phos-he28,0.0,0.0
planc-01,0.0,0.0
pnke01,0.0,0.0
pnof01,0.036919057552173,0.003618088792902603
prdv01,0.0,0.0
psrf01,0.0,0.0
pwym01,0.0,0.0
paenalcaligenes,0.0213152278159743,0.0020889045385342796
paenibacillus,0.0,0.0
paenibacillus_a,0.0,0.0
paenibacillus_ae,0.0,0.0
paenibacillus_ak,0.0,0.0
paenibacillus_b,0.0,0.0
paenibacillus_d,0.0,0.0
paenibacillus_e,0.0,0.0
paenibacillus_g,0.0,0.0
paenibacillus_v,0.0,0.0
paeniglutamicibacter,0.0213152278159743,0.0020889045385342796
paenirhodobacter,0.0,0.0
paenisporosarcina,0.0213152278159743,0.0020889045385342796
palauibacter,0.0,0.0
palsa-465,0.0,0.0
paludibacter,0.0213152278159743,0.0020889045385342796
pan216,0.0,0.0
parabacteroides,0.0,0.0
paracholeplasma,0.0,0.0
parachristensenella,0.0,0.0
paraclostridium,21.660184932135902,2.122710533561442
paracoccus,0.0213152278159743,0.0020889045385342796
parafannyhessea,0.0213152278159743,0.0020889045385342796
parageobacillus,0.0,0.0
paralactobacillus,0.0,0.0
parapusillimonas,0.0,0.0
pararcticibacter,0.0,0.0
paratissierella,0.14554947978874389,0.014263932411932943
parvibacillus,0.0,0.0
parvimonas,0.0213152278159743,0.0020889045385342796
patulibacter,0.0,0.0
paucisalibacillus,0.0,0.0
pauljensenia,0.0,0.0
peh17,0.0,0.0
pedobacter,0.0,0.0
pedococcus,0.0,0.0
pedosphaera,0.0,0.0
pelagibacterium,0.0,0.0
pelethomonas,0.0,0.0
pelobium,0.0,0.0
pelolinea,0.0,0.0
pelosinus,0.0,0.0
pelotomaculum,0.0,0.0
pelotomaculum_c,0.0,0.0
peptostreptococcus,0.0213152278159743,0.0020889045385342796
perlabentimonas,0.0,0.0
petralouisia,0.0,0.0
petrimonas,1.935221835417585,0.18965284865709292
petroclostridium,0.0,0.0
phaeovulum,0.0,0.0
phascolarctobacterium,0.0,0.0
phascolarctobacterium_a,0.1040570902921677,0.010197654468186355
phenylobacterium,0.0,0.0
phil1,0.0,0.0
phocaeicola,47.04132739470771,4.610077037029795
phosphoribacter,0.0,0.0
pirellula,0.0,0.0
piscicoccus,0.0,0.0
planifilum,0.0,0.0
plantactinospora,0.0,0.0
pluralibacter,0.0,0.0
polynucleobacter,0.0,0.0
pontibacillus,0.239024559761159,0.023424543805816253
porcipelethomonas,0.0,0.0
porphyromonas,0.0,0.0
prevotella,0.1793508789742438,0.0175764888986379
pristimantibacillus,0.0,0.0
prolixibacter,0.0,0.0
promineifilum,0.0,0.0
propioniciclava,0.0,0.0
propionicimonas,0.0,0.0
propionivibrio,0.0,0.0
prosthecobacter,0.0,0.0
proteiniborus,0.0,0.0
proteiniclasticum,0.0,0.0
proteiniphilum,24.712994643225382,2.421887634356827
pseudidiomarina,0.0213152278159743,0.0020889045385342796
pseudobutyricicoccus,0.0426304556319487,0.004177809077068569
pseudochelatococcus,0.0,0.0
pseudoclostridium,0.0,0.0
pseudomonas_e,0.203757921405752,0.019968393040950997
pseudomonas_m,0.0,0.0
pseudonocardia,0.0,0.0
pseudorhodoplanes,0.0,0.0
psychrobacter,0.18592752263684909,0.01822100374566399
pullulanibacillus,0.0,0.0
pygmaiobacter,0.0639456834479231,0.006266713615602858
pyramidobacter,0.0,0.0
qakw01,0.0,0.0
qalr01,0.0,0.0
qana01,0.0301442842624232,0.002954157128897899
qeuy01,0.0,0.0
qkmz01,0.0,0.0
qvmg01,0.0,0.0
qyoj01,0.0,0.0
quisquiliibacterium,0.0,0.0
r2a130,0.0,0.0
rbg-16-49-21,0.0,0.0
rciz01,0.0,0.0
rf16,0.0639456834479231,0.006266713615602858
rfsx01,0.0,0.0
rgig10190,0.0,0.0
rgig1681,0.0,0.0
rgig3456,0.0,0.0
rgig4266,0.0,0.0
rgig446,0.0213152278159743,0.0020889045385342796
rgig4465,0.0,0.0
rgig529,0.0426304556319487,0.004177809077068569
rgig6353,0.0426304556319487,0.004177809077068569
rgig8124,0.0,0.0
rhkx01,0.0,0.0
rprb01,0.0,0.0
rsa17,0.0,0.0
rug11247,0.4374135543599016,0.04286677894355144
rug11257,0.3629391318588928,0.03556824286830069
rug13615,0.0213152278159743,0.0020889045385342796
rug14515,0.0,0.0
rug563,0.0,0.0
rug666,0.0,0.0
rug695,0.865927294952982,0.08486137103880236
rug721,0.0,0.0
rug754,0.0213152278159743,0.0020889045385342796
rug806,0.0,0.0
rzyc01,0.0,0.0
rzyy01,16.95502979841846,1.6616026346365078
raineyella,0.0,0.0
rathayibacter,0.0,0.0
rectinema,0.0,0.0
reyranella,0.0,0.0
rhabdaerophilum,0.0,0.0
rhizomicrobium,0.0,0.0
rhodococcus,0.0,0.0
rhodoferax,0.0,0.0
rhodoglobus,0.0,0.0
rhodosalinus,0.0,0.0
rhodovarius,0.0,0.0
robinsoniella,0.0,0.0
romboutsia_a,50.296237082511375,4.929060051336437
roseicyclus,0.0,0.0
roseinatronobacter,0.0,0.0
rossellomorea,0.0213152278159743,0.0020889045385342796
rothia,0.0,0.0
rubrivivax,0.0,0.0
rumen-m2,0.0,0.0
ruminiclostridium,1.9772114461793107,0.1937678545697073
ruminiclostridium_d,0.0,0.0
ruminococcus,4.224884116857279,0.41404106410115604
ruminococcus_e,0.0852609112638975,0.008355618154137146
ruminococcus_g,0.0,0.0
rummeliibacillus,0.0,0.0
ruoffia,0.0795495131841217,0.007795897869971172
s145-28,0.0,0.0
sb21,0.0,0.0
scmt01,0.0,0.0
sfeb01,0.0,0.0
sffi01,0.0563947919397546,0.005526721921515859
sfla01,0.0,0.0
sfmi01,0.1564026600228136,0.015327550293205984
shnd01,0.0,0.0
shva01,0.0,0.0
shvz01,0.0,0.0
sibe01,0.0,0.0
sig204,0.0,0.0
sig37,0.0213152278159743,0.0020889045385342796
sig424,4.748914055331393,0.46539629831479423
sig435,0.7731491681374455,0.07576906145361274
sig459,0.0213152278159743,0.0020889045385342796
sig502,0.0582342853681473,0.005706993331436882
sig636,0.0426304556319487,0.004177809077068569
sklg01,0.0,0.0
skmy01,0.0,0.0
skvr01,0.0213152278159743,0.0020889045385342796
skw16,9.2729405252046,0.9087534844052491
sm1-50,0.0,0.0
sm23-62,0.0,0.0
sr-fbr-e99,0.0,0.0
stc-113,0.0,0.0
sxxk01,0.0,0.0
syfn01,0.0,0.0
syhx01,0.0,0.0
szua-378,0.0,0.0
szua-444,0.0,0.0
saccharofermentans,0.0,0.0
saccharomonospora,0.0,0.0
saccharopolyspora,0.0,0.0
salinicoccus,0.0,0.0
salinigranum,0.0,0.0
sanguibacter,0.0,0.0
sarcina,0.1604518822319223,0.015724376389702213
savagea,0.0563947919397546,0.005526721921515859
sbd1,0.0,0.0
scatomorpha,0.1804142541842178,0.01768070027847663
scrofimicrobium,0.0,0.0
scybalousia,0.0,0.0
secundilactobacillus,0.0,0.0
sedimentibacter,15.558161829681604,1.5247087733642017
serinicoccus,0.0213152278159743,0.0020889045385342796
serratia,0.0301442842624232,0.002954157128897899
shouchella,0.0,0.0
siccibacter,0.0,0.0
siculibacillus,0.0,0.0
sideroxyarcus,0.0,0.0
siminovitchia,0.0,0.0
sinanaerobacter,0.0,0.0
skermania,0.0,0.0
soehngenia,0.0,0.0
solibacillus,0.0213152278159743,0.0020889045385342796
solidesulfovibrio,0.0,0.0
sphaerobacter,0.0,0.0
sphaerochaeta,0.0,0.0
sphingobacterium,0.0213152278159743,0.0020889045385342796
sphingomonas,0.0,0.0
spirillospora,0.0,0.0
spirosoma,0.0,0.0
sporanaerobacter,0.0,0.0
sporobacter,0.0213152278159743,0.0020889045385342796
sporomusa,0.0,0.0
sporosarcina,0.0,0.0
sporotomaculum,0.0301442842624232,0.002954157128897899
staphylococcus,1.8584721984524646,0.18213134026077413
stenotrophomonas,0.0213152278159743,0.0020889045385342796
streptacidiphilus,0.0,0.0
streptococcus,0.1008647410000961,0.00988480240850546
streptomyces,0.1535923947127559,0.015052142682677629
stutzerimonas,0.0,0.0
succinivibrio,0.0213152278159743,0.0020889045385342796
suicoccus,0.0,0.0
sulfurimonas,0.0,0.0
sulfurospirillum,0.0,0.0
sulfurospirillum_b,0.0,0.0
sulfurovum,0.0,0.0
sunxiuqinia,0.0,0.0
sutterella,0.0,0.0
symbiobacterium,0.0,0.0
syner-03,0.0883785696305706,0.00866115046033479
synergistes,0.0,0.0
syntrophaceticus,0.0,0.0
syntrophobacter,0.0,0.0
syntrophomonas,0.8722861069772522,0.08548453826046486
syntrophomonas_b,0.0,0.0
syntrophorhabdus,0.0,0.0
syntrophosphaera,11.09033260579013,1.0868589495781926
syntrophotalea,0.0,0.0
syntrophothermus,0.0,0.0
syntrophus,0.0,0.0
t3sed10-213,0.0,0.0
t78,6.65380736066445,0.6520769336468593
ta-13,0.0,0.0
ta-20,0.0,0.0
ta-21,0.0,0.0
tta-h9,0.0,0.0
tabrizicola,0.0,0.0
tatlockia,0.0,0.0
tener-01,0.0,0.0
tepidanaerobacter,0.15044889259494348,0.014744077674061143
tepidibacter,0.1492065947118206,0.014622331769740003
teretinema,0.1971936222263696,0.019325087960353527
termiticorpusculum,0.0,0.0
terribacillus,0.0,0.0
terrisporobacter,0.0,0.0
thalassospira,0.0,0.0
thauera,0.0,0.0
thermacetogenium,0.0,0.0
thermaerobacter,0.0,0.0
thermanaerosceptrum,0.0,0.0
thermoactinomyces,0.11668336046460101,0.011435036179311658
thermoanaerobacter,0.0,0.0
thermoanaerobacterium,0.0,0.0
thermobacillus,0.0,0.0
thermobifida,1.5219310245935034,0.14915011240118797
thermobispora,0.0,0.0
thermoclostridium,0.9082604892994592,0.08901004833957872
thermoclostridium_a,22.034537171639048,2.1593972675180244
thermodesulfitimonas,0.0,0.0
thermodesulfovibrio,0.0,0.0
thermoflavimicrobium,0.0,0.0
thermogutta,0.0,0.0
thermomonospora,0.0,0.0
thermopolyspora,0.0,0.0
thermosinus,0.0,0.0
thermostaphylospora,0.0,0.0
thermosynergistes,0.0,0.0
thermovirga,0.1913514098372112,0.018752547798917944
thiobacillus,0.0,0.0
thioglobus_c,0.0,0.0
thiomicrorhabdus,0.0,0.0
thiomicrospira,0.0,0.0
thiopseudomonas,0.2847249059054908,0.027903203911993437
tidjanibacter,0.0213152278159743,0.0020889045385342796
tissierella,0.1154051955263207,0.011309775283035044
tissierella_a,0.0213152278159743,0.0020889045385342796
traorella,0.5755819239977552,0.05640735833168695
treponema_d,0.0426304556319487,0.004177809077068569
treponema_f,0.0514595120783975,0.005043061667432179
trichococcus,0.3123471617066629,0.030610200806691447
trueperella,0.0426304556319487,0.004177809077068569
tumebacillus,0.0,0.0
turicibacter,35.146806746524206,3.444407198537172
uba10281,0.0,0.0
uba10511,0.0,0.0
uba10518,0.0,0.0
uba10566,0.0,0.0
uba1062,0.0213152278159743,0.0020889045385342796
uba10649,0.0,0.0
uba1067,0.0,0.0
uba10799,0.0,0.0
uba11358,0.0,0.0
uba11452,0.0,0.0
uba1179,0.1348093374877108,0.013211392312862622
uba11865,0.0,0.0
uba1217,0.0689775261683874,0.006759837085204775
uba12396,0.0,0.0
uba12465,0.0,0.0
uba12481,0.0,0.0
uba12545,0.0,0.0
uba1258,0.31251086998744293,0.03062624431200462
uba1361,0.0,0.0
uba1362,0.0,0.0
uba1367,0.0213152278159743,0.0020889045385342796
uba1384,0.0,0.0
uba1412,0.047662298352413,0.004670932546670486
uba1413,0.108686762570329,0.010651365004018854
uba1425,0.0,0.0
uba1429,0.0,0.0
uba1444,0.0,0.0
uba1535,0.0,0.0
uba1547,0.0,0.0
uba1685,0.0,0.0
uba1711,0.0,0.0
uba1712,0.0,0.0
uba1752,0.0,0.0
uba1829,0.0,0.0
uba183,0.0,0.0
uba1876,0.0,0.0
uba2192,0.0,0.0
uba2199,0.0,0.0
uba2212,0.0,0.0
uba2214,0.0,0.0
uba2224,0.0,0.0
uba2227,0.0,0.0
uba2253,0.0,0.0
uba2256,0.0,0.0
uba2259,0.0,0.0
uba2284,0.0213152278159743,0.0020889045385342796
uba2632,0.1154051955263207,0.011309775283035044
uba2658,0.0,0.0
uba288,0.0,0.0
uba3006,0.0,0.0
uba3103,0.0,0.0
uba3207,0.0,0.0
uba3254,0.0,0.0
uba3263,0.0,0.0
uba3291,0.0,0.0
uba3534,0.0213152278159743,0.0020889045385342796
uba3583,0.0,0.0
uba3700,0.5999562673464942,0.05879605794515371
uba3775,0.0,0.0
uba3792,0.6507550904732159,0.06377437171677965
uba3946,0.0,0.0
uba4053,0.0,0.0
uba4179,2.695726097593802,0.26418270208160105
uba4334,0.0213152278159743,0.0020889045385342796
uba4372,0.0727747398943719,0.007131966205966467
uba4417,0.0,0.0
uba4644,0.0,0.0
uba472,0.0,0.0
uba4782,0.0,0.0
uba4810,0.0,0.0
uba4923,7.469873834426875,0.7320519156412085
uba4971,48.82261618719522,4.784644359283738
uba5026,0.0,0.0
uba5066,0.0,0.0
uba5072,0.0,0.0
uba5124,0.0,0.0
uba5150,0.0,0.0
uba5189,0.0,0.0
uba5232,0.0,0.0
uba5272,0.0,0.0
uba5348,0.0,0.0
uba5352,0.0,0.0
uba5429,0.9097328653478058,0.08915434203591517
uba5435,0.0,0.0
uba5453,0.5379692724661881,0.05272129693140876
uba5456,16.72703565873456,1.6392590783181467
uba5734,0.0,0.0
uba5738,0.0,0.0
uba5767,0.0,0.0
uba5851,0.0,0.0
uba5905,0.0,0.0
uba6,0.0,0.0
uba6016,0.0,0.0
uba6024,0.0,0.0
uba6082,0.0,0.0
uba6107,0.0,0.0
uba6115,0.6314202315730134,0.06187954446664421
uba6163,0.0,0.0
uba6170,0.0,0.0
uba6182,0.0213152278159743,0.0020889045385342796
uba6256,0.0,0.0
uba6345,0.0,0.0
uba644,0.0,0.0
uba6503,0.0,0.0
uba6544,0.0,0.0
uba6659,0.0,0.0
uba6857,0.1988989778244322,0.019492213786047874
uba7050,0.0998737302527289,0.009787682787463448
uba7067,0.0,0.0
uba7173,0.0213152278159743,0.0020889045385342796
uba721,0.0,0.0
uba7332,0.0,0.0
uba737,0.0,0.0
uba738,0.0,0.0
uba7396,0.0,0.0
uba7640,0.0,0.0
uba7703,0.0,0.0
uba7706,0.0,0.0
uba7867,0.0,0.0
uba8199,0.0,0.0
uba8346,102.05091895417708,10.001048527626557
uba8389,0.0951533429203203,0.009325082124339483
uba8515,0.0,0.0
uba852,0.0,0.0
uba8525,0.0,0.0
uba866,0.0,0.0
uba8904,0.0426304556319487,0.004177809077068569
uba8950,0.0,0.0
uba9076,0.0213152278159743,0.0020889045385342796
uba9339,0.0,0.0
uba946,0.0426304556319487,0.004177809077068569
uba9627,0.0,0.0
uba9628,0.0,0.0
uba9631,0.0,0.0
uba9647,0.2411542740993856,0.023633257031183193
uba9715,0.0940899677103463,0.009220870744500757
uba9862,0.0,0.0
uba9949,0.0,0.0
umgs1071,0.0,0.0
umgs1338,0.0,0.0
umgs1491,0.0,0.0
umgs1518,0.0,0.0
umgs1613,0.0,0.0
umgs1663,0.0,0.0
umgs1865,0.0426304556319487,0.004177809077068569
umgs2070,0.0,0.0
umgs263,0.8562830683078949,0.08391623130192007
umgs363,0.0301442842624232,0.002954157128897899
umgs687,0.0,0.0
umgs755,0.0,0.0
umgs882,0.0,0.0
upxz01,0.0,0.0
udaeobacter,0.0,0.0
ulvibacter,0.0213152278159743,0.0020889045385342796
undibacterium,0.0,0.0
unknown,236.31254631719455,23.158764934458485
ureibacillus,0.0,0.0
vatk01,0.0,0.0
vayn01,0.0,0.0
vemy01,0.0,0.0
veov01,0.0,0.0
vfjn01,0.0,0.0
vfzk01,0.0,0.0
vgbv01,0.0,0.0
vgsz01,0.0,0.0
vhbl01,0.0,0.0
vadinca11,0.0,0.0
vagococcus_d,0.0,0.0
vallitalea_a,0.0,0.0
ventricola,0.0,0.0
vermiculatibacterium,0.0,0.0
vescimonas,0.0213152278159743,0.0020889045385342796
vicinibacter,0.0,0.0
victivallis,0.0,0.0
villigracilis,0.0,0.0
viridilinea,0.0,0.0
vreelandella,0.0,0.0
vulgatibacter,0.0,0.0
wfva01,0.0,0.0
wgai01,0.0,0.0
wlnj01,0.0,0.0
wo2-35-19,0.0,0.0
wquu01,0.0,0.0
wqze01,0.0,0.0
wrav01,0.0,0.0
wrcc01,0.0,0.0
wrgt01,0.0,0.0
wrhl01,0.0,0.0
wrio01,0.0,0.0
wrjc01,0.0426304556319487,0.004177809077068569
wrji01,0.0,0.0
wrmh01,0.0,0.0
wrms01,0.0,0.0
wrnp01,0.0213152278159743,0.0020889045385342796
wrnx01,0.0,0.0
wtbx01,0.0,0.0
wyz-lmo8,0.0,0.0
williamwhitmania,0.0,0.0
wolinella,0.0,0.0
woodwardibium,0.0,0.0
xyc2-full-35-21,0.0,0.0
xanthobacter,0.0,0.0
xanthomarina,0.0,0.0
xanthomonas_b,0.0,0.0
xenobium,0.0213152278159743,0.0020889045385342796
xylanivirga,0.0213152278159743,0.0020889045385342796
yb12-full-65-16,0.0,0.0
yim-78166,0.0,0.0
yersinia,0.0,0.0
z2-yc6860,0.0,0.0
zc3rg10,0.0,0.0
zc4rg17,0.0,0.0
zcth02-b6,0.0,0.0
zag111,0.0,0.0
zeimonas,0.0,0.0
zhaonella,0.0213152278159743,0.0020889045385342796
zoogloea,0.0,0.0
