,abundance,relative abundance (%)
mariniplasma,5.412232747094088,0.3460633860459404
marinitenerispora,0.0,0.0
marinobacter,0.0,0.0
marinobacterium_d,0.0213152278159743,0.0013629162412309773
marinospirillum,0.4746161341758819,0.030347413745856915
marmoricola,0.036919057552173,0.0023606401762728602
marseille-p3160,0.0,0.0
megasphaera,0.0639456834479231,0.004088748723692945
melghirimyces,0.073838115104346,0.0047212803525457205
merdivicinus,0.0,0.0
merdousia,0.0,0.0
mesorhizobium,0.0,0.0
mesotoga,0.0,0.0
methanobacterium,10.91443186587207,0.6978793087380388
methanobacterium_a,2.149229156138591,0.13742378680246545
methanobacterium_c,0.0706946129865336,0.004520281792844675
methanobacterium_d,0.3935396565013225,0.025163305503690003
methanobrevibacter,0.366514062697072,0.023435262949196636
methanobrevibacter_a,4.564826957162858,0.2918794418731791
methanobrevibacter_b,0.0,0.0
methanobrevibacter_d,0.0,0.0
methanocella_a,0.0778065826148362,0.004975027995758387
methanocorpusculum,43.53602929635529,2.783735736675637
methanocrinis,0.2990117990026097,0.01911910305152521
methanoculleus,16.070576253923154,1.0275681579156315
methanoculleus_a,0.0426304556319486,0.0027258324824619546
methanofastidiosum,0.0,0.0
methanofollis,0.2933969637819414,0.018760085067755432
methanogenium,1.851619864544131,0.11839436142839774
methanogranum,0.2310228543181561,0.014771824301581398
methanolinea_a,0.0522114319003159,0.0033384493531678928
methanomethylophilus,0.0,0.0
methanomethylovorans,0.0,0.0
methanomicrobium,1.0529521337423422,0.0673267758011365
methanoregula,0.0,0.0
methanosarcina,16.94978936811898,1.0837858931041207
methanosphaera,0.0582342853681473,0.0037235564175038378
methanosphaerula,0.0852609112638975,0.005451664964923927
methanospirillum,0.3999731028618129,0.025574666273910317
methanothermobacter,0.3912689179072306,0.02501811228613694
methanothermobacter_a,0.0,0.0
methanothrix,15.53986023341386,0.9936336632867958
methanothrix_b,0.0,0.0
methylobacterium,0.14930571594813402,0.00954675159614424
methyloceanibacter,0.0,0.0
methylocystis,0.0,0.0
methyloversatilis,0.0,0.0
microbacterium,0.0904328527872696,0.005782363898182246
micropruina,0.0,0.0
microthrix,0.38419820118521514,0.024566003833870892
microvirga,0.0,0.0
miltoncostaea,0.0,0.0
miniphocaeibacter,0.6730705392453401,0.04303677996554573
mnb-11,0.972518539319699,0.06218377413464482
mobilitalea,2.122586371408465,0.13572022142968082
mogibacterium,0.8658358880326,0.055362382435148134
monoglobus,1.6391782922855196,0.10481064223742032
moorella,3.265180445376859,0.2087787894164012
mt11,0.0,0.0
muribaculum,0.0639456834479231,0.004088748723692945
mycobacterium,0.0,0.0
nk4a136,0.0,0.0
norp181,0.0522114319003159,0.0033384493531678928
naasia,0.0,0.0
nakamurella,3.8248655702449845,0.2445655965405778
nanosyncoccus,1.075423787692839,0.06876363504565752
natranaerobius,0.047662298352413,0.003047573363030972
natronomonas,0.0639456834479231,0.004088748723692945
neofamilia,3.5124862199513602,0.2245917593563797
neorhizobium,0.0,0.0
neoroseomonas,0.0,0.0
nitrosocosmicus,1.103355426557821,0.0705496109959006
nitrosomonas,0.0,0.0
nitrosopolaris,0.1838113699005776,0.011753076416695148
nitrososphaera,3.7980281225585704,0.24284958423046832
nitrosotalea,0.0972076260770194,0.00621554944172769
nitrosotenuis,0.5526674575950045,0.0353380907048792
niveibacterium,0.0,0.0
nocardia,0.036919057552173,0.0023606401762728602
nocardioides,0.0,0.0
nocardiopsis,0.0,0.0
nocardiopsis_a,0.0,0.0
nodosilinea,0.0,0.0
novosphingobium,0.036919057552173,0.0023606401762728602
nucleicultrix,0.0,0.0
numidum,0.0,0.0
olb9,0.0426304556319487,0.0027258324824619607
oceanipulchritudo,0.681685194712362,0.043587609351465516
oceanobacillus,0.13464029643445669,0.008609030516537618
ochrobactrum,0.0,0.0
ochrobactrum_a,0.0,0.0
odoribacter,0.0,0.0
olegusella,0.1651070447037717,0.010557103809126406
oleiliquidispirillum,0.0,0.0
oligella,0.0852609112638974,0.005451664964923921
oligosphaera,0.0602885685248464,0.0038549092654548305
olsenella,9.169001164625216,0.5862747849107257
onthenecus,0.1065761390798718,0.006814581206154905
onthovivens,0.0,0.0
ornithinicoccus,0.108686762570329,0.0069495365094293035
oscillibacter,0.0,0.0
otoolea,0.0,0.0
ottowia,0.0301442842624232,0.0019274546327274153
oxobacter,0.0,0.0
palsa-555,0.0,0.0
palsa-968,0.0953245967048261,0.00609514672606195
ph28-bin88,0.0,0.0
phaa01,0.3285052843992251,0.021004944976584568
phbp01,0.0,0.0
phos-he28,0.0426304556319487,0.0027258324824619607
planc-01,0.0,0.0
pnke01,0.0,0.0
pnof01,0.0,0.0
prdv01,0.0,0.0
psrf01,0.0301442842624232,0.0019274546327274153
pwym01,0.0,0.0
paenalcaligenes,0.2783963879842949,0.0178009337718398
paenibacillus,0.0,0.0
paenibacillus_a,0.0,0.0
paenibacillus_ae,0.0,0.0
paenibacillus_ak,0.0,0.0
paenibacillus_b,0.0522114319003159,0.0033384493531678928
paenibacillus_d,0.0,0.0
paenibacillus_e,0.0,0.0
paenibacillus_g,0.073838115104346,0.0047212803525457205
paenibacillus_v,0.0,0.0
paeniglutamicibacter,0.0,0.0
paenirhodobacter,0.0,0.0
paenisporosarcina,0.0,0.0
palauibacter,0.0,0.0
palsa-465,0.0,0.0
paludibacter,0.38119924614851053,0.024374247754060996
pan216,0.0,0.0
parabacteroides,0.8353232842062891,0.05341137709398261
paracholeplasma,0.8855871326274153,0.056625296079572104
parachristensenella,0.0,0.0
paraclostridium,7.081128949048027,0.4527742201129863
paracoccus,0.0,0.0
parafannyhessea,0.1331135550461658,0.008511409198472148
parageobacillus,0.0,0.0
paralactobacillus,0.0213152278159743,0.0013629162412309773
parapusillimonas,0.047662298352413,0.003047573363030972
pararcticibacter,0.0999772804722729,0.006392643817189106
paratissierella,0.6810948266247097,0.04354986064608396
parvibacillus,0.102224241486442,0.006536316673330424
parvimonas,8.18210286095993,0.5231715547636527
patulibacter,0.0,0.0
paucisalibacillus,0.0426304556319487,0.0027258324824619607
pauljensenia,0.0904328527872696,0.005782363898182246
peh17,0.0,0.0
pedobacter,0.3757260628719798,0.024024287132329937
pedococcus,0.0213152278159743,0.0013629162412309773
pedosphaera,0.0,0.0
pelagibacterium,0.0,0.0
pelethomonas,0.0,0.0
pelobium,2.190014030188807,0.14003161101713046
pelolinea,0.0,0.0
pelosinus,0.0,0.0
pelotomaculum,0.0,0.0
pelotomaculum_c,0.528067394763436,0.03376513894204041
peptostreptococcus,0.146129839635181,0.009343682999156479
perlabentimonas,0.4446637410117394,0.028432228815177832
petralouisia,0.0797542796084099,0.005099565621556078
petrimonas,1.4348668556551905,0.0917467717661874
petroclostridium,0.0,0.0
phaeovulum,0.0,0.0
phascolarctobacterium,0.0,0.0
phascolarctobacterium_a,0.0,0.0
phenylobacterium,0.1205771370496928,0.007709818530909661
phil1,0.0,0.0
phocaeicola,69.6227008190697,4.451742694186073
phosphoribacter,0.0,0.0
pirellula,0.0,0.0
piscicoccus,0.0,0.0
planifilum,0.0,0.0
plantactinospora,0.0,0.0
pluralibacter,0.0,0.0
polynucleobacter,0.0,0.0
pontibacillus,0.0301442842624232,0.0019274546327274153
porcipelethomonas,0.0,0.0
porphyromonas,0.0727747398943719,0.004653287115189376
prevotella,4.273410795989367,0.273246011236192
pristimantibacillus,0.047662298352413,0.003047573363030972
prolixibacter,0.0,0.0
promineifilum,0.0,0.0
propioniciclava,0.0,0.0
propionicimonas,0.0,0.0
propionivibrio,0.0,0.0
prosthecobacter,0.0,0.0
proteiniborus,0.0706946129865336,0.004520281792844675
proteiniclasticum,0.0706946129865336,0.004520281792844675
proteiniphilum,146.0792198983658,9.34044632432345
pseudidiomarina,0.047662298352413,0.003047573363030972
pseudobutyricicoccus,0.41992479777454694,0.026850396905148132
pseudochelatococcus,0.0,0.0
pseudoclostridium,0.0,0.0
pseudomonas_e,6.720423143643986,0.4297103427415684
pseudomonas_m,0.0,0.0
pseudonocardia,0.0,0.0
pseudorhodoplanes,0.0,0.0
psychrobacter,0.1783140202545645,0.011401570573972626
pullulanibacillus,0.0,0.0
pygmaiobacter,0.0,0.0
pyramidobacter,0.0,0.0
qakw01,0.1399933936353596,0.008951312718679081
qalr01,0.0,0.0
qana01,0.0,0.0
qeuy01,0.0,0.0
qkmz01,0.0706946129865336,0.004520281792844675
qvmg01,0.0,0.0
qyoj01,0.047662298352413,0.003047573363030972
quisquiliibacterium,0.0797542796084099,0.005099565621556078
r2a130,0.0522114319003159,0.0033384493531678928
rbg-16-49-21,1.4510209622816685,0.09277968093675248
rciz01,0.036919057552173,0.0023606401762728602
rf16,0.6959321187095635,0.04449857142379285
rfsx01,0.036919057552173,0.0023606401762728602
rgig10190,0.0,0.0
rgig1681,0.0301442842624232,0.0019274546327274153
rgig3456,0.0,0.0
rgig4266,0.0,0.0
rgig446,0.0,0.0
rgig4465,0.0,0.0
rgig529,0.047662298352413,0.003047573363030972
rgig6353,0.0,0.0
rgig8124,0.0426304556319487,0.0027258324824619607
rhkx01,0.0,0.0
rprb01,0.0,0.0
rsa17,0.0,0.0
rug11247,12.351965734025818,0.7897966118577371
rug11257,0.8016607982920487,0.05125896525166846
rug13615,0.0,0.0
rug14515,0.0,0.0
rug563,0.1681428725429986,0.01075121757152132
rug666,0.0,0.0
rug695,2.693219774178589,0.17220707201081548
rug721,8.12519283242071,0.519532672606039
rug754,0.073838115104346,0.0047212803525457205
rug806,0.0,0.0
rzyc01,0.0,0.0
rzyy01,11.273003238860328,0.7208067084405153
raineyella,0.0602885685248464,0.0038549092654548305
rathayibacter,0.0904328527872696,0.005782363898182246
rectinema,0.0639456834479231,0.004088748723692945
reyranella,0.047662298352413,0.003047573363030972
rhabdaerophilum,0.0,0.0
rhizomicrobium,0.0,0.0
rhodococcus,0.2623220432957816,0.016773124656578965
rhodoferax,0.0,0.0
rhodoglobus,0.0,0.0
rhodosalinus,0.0,0.0
rhodovarius,0.0,0.0
robinsoniella,0.3284708448900274,0.021002742881123485
romboutsia_a,27.766656209414847,1.7754267999954123
roseicyclus,0.0,0.0
roseinatronobacter,0.0,0.0
rossellomorea,0.0,0.0
rothia,0.11160798180033611,0.007136322086723917
rubrivivax,0.0976786449219308,0.006245666841325667
rumen-m2,0.0,0.0
ruminiclostridium,6.456177748573138,0.41281423711596255
ruminiclostridium_d,0.0,0.0
ruminococcus,8.433611938362903,0.539253287943752
ruminococcus_e,2.621597484865478,0.1676274736982032
ruminococcus_g,0.0797542796084099,0.005099565621556078
rummeliibacillus,0.0,0.0
ruoffia,0.1855399094090209,0.011863600901350257
s145-28,0.0,0.0
sb21,0.0,0.0
scmt01,0.09816837465466621,0.00627698063315193
sfeb01,0.4669832751990677,0.02985936137520716
sffi01,17.068589101061587,1.0913820627007709
sfla01,0.0,0.0
sfmi01,10.449626905151522,0.668159230893222
shnd01,0.0,0.0
shva01,0.0,0.0
shvz01,0.0,0.0
sibe01,0.0,0.0
sig204,0.2116624843264027,0.013533903556571737
sig37,0.0,0.0
sig424,17.673394135465887,1.1300538803930091
sig435,8.957790477094932,0.5727697696773979
sig459,0.0,0.0
sig502,0.0,0.0
sig636,0.036919057552173,0.0023606401762728602
sklg01,0.0,0.0
skmy01,0.0,0.0
skvr01,0.9827943627861744,0.06284082020590406
skw16,6.671733581192666,0.4265970851204792
sm1-50,0.087884935719366,0.0056194476214651385
sm23-62,0.0,0.0
sr-fbr-e99,1.223407144108069,0.0782258336968508
stc-113,0.0,0.0
sxxk01,0.0,0.0
syfn01,0.0,0.0
syhx01,0.2814214430226589,0.017994358710949017
szua-378,0.0,0.0
szua-444,0.0426304556319487,0.0027258324824619607
saccharofermentans,0.5756370697656014,0.036806789878651186
saccharomonospora,0.0522114319003159,0.0033384493531678928
saccharopolyspora,0.0,0.0
salinicoccus,0.0,0.0
salinigranum,0.0213152278159743,0.0013629162412309773
sanguibacter,0.0,0.0
sarcina,0.0,0.0
savagea,0.0,0.0
sbd1,0.0,0.0
scatomorpha,0.5329810140136738,0.03407932049980708
scrofimicrobium,0.0,0.0
scybalousia,0.0213152278159743,0.0013629162412309773
secundilactobacillus,0.17907738832513392,0.011450381065251376
sedimentibacter,44.69610200785804,2.8579119056176854
serinicoccus,0.2597927030245202,0.016611396198170546
serratia,0.0,0.0
shouchella,0.0,0.0
siccibacter,0.1346402964344567,0.00860903051653762
siculibacillus,0.0,0.0
sideroxyarcus,0.0,0.0
siminovitchia,0.0,0.0
sinanaerobacter,0.0,0.0
skermania,0.0,0.0
soehngenia,0.0,0.0
solibacillus,0.0,0.0
solidesulfovibrio,0.0,0.0
sphaerobacter,0.0929109240083794,0.0059408141640361475
sphaerochaeta,3.657732367919088,0.23387893825732947
sphingobacterium,0.17182753254448718,0.010986818288661177
sphingomonas,0.0,0.0
spirillospora,0.0,0.0
spirosoma,0.0,0.0
sporanaerobacter,0.0,0.0
sporobacter,0.3264267863079636,0.020872043802344017
sporomusa,0.0,0.0
sporosarcina,0.0,0.0
sporotomaculum,0.0563947919397546,0.003605937432108092
staphylococcus,0.1116079818003361,0.007136322086723916
stenotrophomonas,0.241632983675925,0.015450246214221126
streptacidiphilus,0.0301442842624232,0.0019274546327274153
streptococcus,9.490527662539883,0.6068334995431637
streptomyces,0.0852609112638975,0.005451664964923927
stutzerimonas,0.3115599396333649,0.01992144327563906
succinivibrio,0.1186781658193853,0.007588396477448105
suicoccus,0.3686602966759709,0.02357249522147528
sulfurimonas,0.0213152278159743,0.0013629162412309773
sulfurospirillum,0.0,0.0
sulfurospirillum_b,0.3821747131100726,0.024436620053159802
sulfurovum,0.0,0.0
sunxiuqinia,0.0,0.0
sutterella,0.0301442842624232,0.0019274546327274153
symbiobacterium,0.0,0.0
syner-03,1.7869381249382648,0.11425854856348239
synergistes,0.0,0.0
syntrophaceticus,0.54014838891983,0.03453760936966709
syntrophobacter,0.0,0.0
syntrophomonas,0.7493967811831441,0.04791715354950515
syntrophomonas_b,0.1933106950084048,0.012360472433381781
syntrophorhabdus,0.0904328527872696,0.005782363898182246
syntrophosphaera,6.271485235049359,0.40100481952546957
syntrophotalea,0.0,0.0
syntrophothermus,0.0,0.0
syntrophus,0.047662298352413,0.003047573363030972
t3sed10-213,0.0563947919397546,0.003605937432108092
t78,5.606915545444681,0.35851159209145433
ta-13,0.0797542796084099,0.005099565621556078
ta-20,0.0990252475717033,0.0063317699145700535
ta-21,4.050846426607517,0.25901503062605175
tta-h9,0.2724113738821215,0.017418246193068747
tabrizicola,0.0,0.0
tatlockia,0.0,0.0
tener-01,0.073838115104346,0.0047212803525457205
tepidanaerobacter,0.13135035219177849,0.008398668306018335
tepidibacter,0.0,0.0
teretinema,4.8768735995357115,0.3118320053917744
termiticorpusculum,2.180854545842097,0.13944594474674343
terribacillus,0.0,0.0
terrisporobacter,0.5125665578038653,0.03277400046455064
thalassospira,0.0,0.0
thauera,0.3110370140643508,0.019888006909998614
thermacetogenium,0.0,0.0
thermaerobacter,0.0,0.0
thermanaerosceptrum,0.0,0.0
thermoactinomyces,0.0,0.0
thermoanaerobacter,0.0,0.0
thermoanaerobacterium,0.0602885685248464,0.0038549092654548305
thermobacillus,0.0,0.0
thermobifida,0.0797542796084099,0.005099565621556078
thermobispora,0.0,0.0
thermoclostridium,0.1147860146906396,0.00733952857734912
thermoclostridium_a,22.351743635173666,1.4291920632149644
thermodesulfitimonas,0.2704546046090912,0.017293128476965517
thermodesulfovibrio,0.0,0.0
thermoflavimicrobium,0.0,0.0
thermogutta,0.0,0.0
thermomonospora,0.0,0.0
thermopolyspora,0.0,0.0
thermosinus,0.0,0.0
thermostaphylospora,0.0,0.0
thermosynergistes,0.0,0.0
thermovirga,0.5354995003816189,0.03424035494916064
thiobacillus,0.0,0.0
thioglobus_c,0.0,0.0
thiomicrorhabdus,0.0706946129865336,0.004520281792844675
thiomicrospira,0.0301442842624232,0.0019274546327274153
thiopseudomonas,1.0644917076985903,0.0680646272985561
tidjanibacter,0.0,0.0
tissierella,0.1455494797887439,0.00930657423037876
tissierella_a,0.0,0.0
traorella,2.4036323578106944,0.15369057308190737
treponema_d,1.0157126273794495,0.06494564581859069
treponema_f,1.7718358993357384,0.11329289768092451
trichococcus,2.1846098742752633,0.13968606407161796
trueperella,0.24999594447145682,0.01598498199989573
tumebacillus,0.0,0.0
turicibacter,13.570848529706227,0.8677331543489634
uba10281,0.0,0.0
uba10511,0.0,0.0
uba10518,0.0301442842624232,0.0019274546327274153
uba10566,0.0,0.0
uba1062,0.1611533095249425,0.010304298165420635
uba10649,0.0,0.0
uba1067,0.0,0.0
uba10799,0.0,0.0
uba11358,0.0,0.0
uba11452,0.0,0.0
uba1179,0.2935370372577363,0.01876904150100469
uba11865,0.21590173375451882,0.013804965256971608
uba1217,0.0,0.0
uba12396,0.0514595120783975,0.003290370873958392
uba12465,0.2391609487989876,0.01529218191804023
uba12481,0.4739320217113452,0.030303670934529937
uba12545,0.1313958888252662,0.008401579962318103
uba1258,0.5282650915211489,0.033777779863556796
uba1361,0.721360400978152,0.04612448033687949
uba1362,0.0,0.0
uba1367,0.5642381625702909,0.03607793274970555
uba1384,0.2810967138605229,0.017973595214874866
uba1412,0.6121818293015018,0.039143497078469716
uba1413,7.750014208113014,0.4955433892239284
uba1425,0.0,0.0
uba1429,0.0,0.0
uba1444,0.0,0.0
uba1535,0.0,0.0
uba1547,0.0,0.0
uba1685,0.0,0.0
uba1711,0.0904328527872696,0.005782363898182246
uba1712,0.0,0.0
uba1752,0.4221841564553226,0.026994862480059213
uba1829,0.0,0.0
uba183,0.2911754546308011,0.01861803962830377
uba1876,0.087884935719366,0.0056194476214651385
uba2192,0.0674046687438554,0.004309919582325392
uba2199,0.0,0.0
uba2212,0.0,0.0
uba2214,0.2731379234571326,0.017464702474202183
uba2224,0.3193752923697127,0.020421164473426803
uba2227,4.50189402338902,0.2878554493412111
uba2253,10.09889939232188,0.64573337518063
uba2256,0.0,0.0
uba2259,0.0,0.0
uba2284,0.5763738907439266,0.03685390292322708
uba2632,0.4955822294904801,0.03168800611794723
uba2658,0.0,0.0
uba288,0.2058380483135901,0.013161483495833574
uba3006,0.1205771370496928,0.007709818530909661
uba3103,0.047662298352413,0.003047573363030972
uba3207,0.0,0.0
uba3254,0.0,0.0
uba3263,0.0522114319003159,0.0033384493531678928
uba3291,0.0,0.0
uba3534,0.0,0.0
uba3583,0.0,0.0
uba3700,1.1419815559151445,0.07301940299115818
uba3775,0.6153552668540487,0.039346409738763084
uba3792,0.036919057552173,0.0023606401762728602
uba3946,0.2568166302222057,0.01642110323051479
uba4053,0.0,0.0
uba4179,5.159694918067656,0.32991587349402707
uba4334,0.1413892259730672,0.00904056358568935
uba4372,0.0,0.0
uba4417,0.0,0.0
uba4644,0.0301442842624232,0.0019274546327274153
uba472,0.0,0.0
uba4782,0.0,0.0
uba4810,0.0,0.0
uba4923,11.589509042443895,0.7410443950311613
uba4971,16.945635275173483,1.0835202763914171
uba5026,0.0,0.0
uba5066,0.0,0.0
uba5072,0.1044228638006318,0.0066768987063357856
uba5124,0.0,0.0
uba5150,0.0,0.0
uba5189,0.0,0.0
uba5232,0.0,0.0
uba5272,0.0,0.0
uba5348,0.2356956287663587,0.015070606010228752
uba5352,0.7116741885806599,0.04550513456649738
uba5429,3.5364039274092915,0.2261210806579797
uba5435,0.0,0.0
uba5453,5.208015485341605,0.33300553720729986
uba5456,23.931057248405857,1.5301749000889011
uba5734,0.7543602314677499,0.048234521351709074
uba5738,0.0,0.0
uba5767,0.0,0.0
uba5851,0.0,0.0
uba5905,0.0,0.0
uba6,0.0,0.0
uba6016,0.0,0.0
uba6024,0.0,0.0
uba6082,0.0,0.0
uba6107,0.17453179176062272,0.01115973123324662
uba6115,73.89944928247746,4.725202119098705
uba6163,0.0,0.0
uba6170,0.0,0.0
uba6182,0.0852609112638975,0.005451664964923927
uba6256,0.0,0.0
uba6345,0.0,0.0
uba644,0.0,0.0
uba6503,0.0,0.0
uba6544,0.0,0.0
uba6659,0.0,0.0
uba6857,0.047662298352413,0.003047573363030972
uba7050,0.047662298352413,0.003047573363030972
uba7067,0.047662298352413,0.003047573363030972
uba7173,0.0,0.0
uba721,0.0,0.0
uba7332,0.21261282160334,0.013594669039379028
uba737,0.0825535223518858,0.005278551904563201
uba738,0.2588745484072262,0.016552688505685392
uba7396,0.0213152278159743,0.0013629162412309773
uba7640,0.0,0.0
uba7703,0.036919057552173,0.0023606401762728602
uba7706,0.0,0.0
uba7867,0.0,0.0
uba8199,0.24854924986834329,0.01589247895054024
uba8346,27.407460463882597,1.752459477309793
uba8389,0.6095866447587418,0.03897755847378502
uba8515,0.0,0.0
uba852,0.0,0.0
uba8525,0.0639456834479231,0.004088748723692945
uba866,0.0,0.0
uba8904,0.0,0.0
uba8950,0.0213152278159743,0.0013629162412309773
uba9076,1.2124981009003986,0.07752829894411961
uba9339,0.0,0.0
uba946,0.0,0.0
uba9627,0.0,0.0
uba9628,0.0,0.0
uba9631,0.0,0.0
uba9647,0.0,0.0
uba9715,0.0,0.0
uba9862,0.11160798180033611,0.007136322086723917
uba9949,0.0,0.0
umgs1071,0.0,0.0
umgs1338,0.0,0.0
umgs1491,0.0,0.0
umgs1518,0.0,0.0
umgs1613,0.0,0.0
umgs1663,0.0,0.0
umgs1865,0.0,0.0
umgs2070,0.0,0.0
umgs263,2.4016965622365998,0.15356679644435908
umgs363,0.0,0.0
umgs687,0.0,0.0
umgs755,0.0,0.0
umgs882,0.0,0.0
upxz01,31.56629727012664,2.018379517048298
udaeobacter,0.21010108561713842,0.013434066215949999
ulvibacter,0.0,0.0
undibacterium,0.047662298352413,0.003047573363030972
unknown,62.93948949338938,4.024411711004077
ureibacillus,0.0,0.0
vatk01,0.0,0.0
vayn01,0.0,0.0
vemy01,0.16481042444801922,0.01053813762365875
veov01,0.0,0.0
vfjn01,0.0,0.0
vfzk01,0.5974687716103415,0.03820272996781174
vgbv01,0.0,0.0
vgsz01,0.0,0.0
vhbl01,0.0426304556319487,0.0027258324824619607
vadinca11,0.0670633418145962,0.004288094809000275
vagococcus_d,0.1691843758192638,0.010817812296324275
vallitalea_a,0.0,0.0
ventricola,0.0563947919397546,0.003605937432108092
vermiculatibacterium,0.0,0.0
vescimonas,0.0674046687438554,0.004309919582325392
vicinibacter,0.0,0.0
victivallis,0.0,0.0
villigracilis,0.0,0.0
viridilinea,0.4469469209748753,0.028578217545876694
vreelandella,0.175769871438732,0.011238895242930277
vulgatibacter,0.0,0.0
wfva01,0.0,0.0
wgai01,0.0,0.0
wlnj01,0.0,0.0
wo2-35-19,0.0,0.0
wquu01,0.0,0.0
wqze01,0.0,0.0
wrav01,0.0,0.0
wrcc01,0.0,0.0
wrgt01,0.0,0.0
wrhl01,0.0514595120783975,0.003290370873958392
wrio01,0.9925122968516624,0.0634621942903574
wrjc01,0.0,0.0
wrji01,0.0,0.0
wrmh01,0.0,0.0
wrms01,0.0,0.0
wrnp01,0.0,0.0
wrnx01,0.0,0.0
wtbx01,0.0,0.0
wyz-lmo8,0.1043237262960284,0.006670559758598252
williamwhitmania,0.0,0.0
wolinella,0.0,0.0
woodwardibium,0.0,0.0
xyc2-full-35-21,0.0,0.0
xanthobacter,0.0,0.0
xanthomarina,0.036919057552173,0.0023606401762728602
xanthomonas_b,0.0,0.0
xenobium,0.0706946129865336,0.004520281792844675
xylanivirga,0.0,0.0
yb12-full-65-16,0.0,0.0
yim-78166,0.6238931402771865,0.039892329606682486
yersinia,0.0,0.0
z2-yc6860,0.0904328527872696,0.005782363898182246
zc3rg10,0.13135035219177849,0.008398668306018335
zc4rg17,0.0,0.0
zcth02-b6,0.0,0.0
zag111,0.0,0.0
zeimonas,0.0,0.0
zhaonella,0.26178802566016723,0.0167389790534934
zoogloea,0.0,0.0
